Title,description,Link,Score,Story_author,Painting_author,Author,Day,Genre,Image_Source,isDone,tags
달려라!메리,"2015년 10월 강원도, 전국체육대회&전국장애인체육대회 개최!
본 컨텐츠는 마인드C 작가가 전하는 전국체육대회 이야기로서 강원도의 브랜드 웹툰입니다.",https://comic.naver.com/webtoon/list?titleId=661886,9.96,마인드C,마인드C,,,일상,https://image-comic.pstatic.net/webtoon/661886/thumbnail/thumbnail_IMAG21_3472619679795132514.jpg,TRUE,#일상 #완결무료 #완결일상
너 사용법,본 콘텐츠는 네이버의 브랜드 웹툰으로 조석작가가 전하는 새로운 네이버 모바일의 사용기입니다.,https://comic.naver.com/webtoon/list?titleId=718023,9.76,조석,조석,,,일상,https://image-comic.pstatic.net/webtoon/718023/thumbnail/thumbnail_IMAG21_3775197588227371824.jpg,TRUE,#일상 #완결무료 #완결일상
천방지축 매직히어로,"매직팬티를 입으면 초능력이 생기는 매직히어로!
못말리는 슈퍼 베이비들의 좌충우돌 리얼 스토리를 들어보세요!
본 컨텐츠는 하기스의 브랜드 웹툰 입니다.",https://comic.naver.com/webtoon/list?titleId=455923,8.93,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/455923/thumbnail/thumbnail_IMAG21_7365744278698878257.jpg,TRUE,#일상 #완결무료 #완결일상
아이키우는만화,"아기를 낳는다고 끝은 더더욱 아니지
출산 후 펼쳐지는 어나더 레벨의 세상!",https://comic.naver.com/webtoon/list?titleId=737835,9.46,쇼쇼,쇼쇼,,,일상,https://image-comic.pstatic.net/webtoon/737835/thumbnail/thumbnail_IMAG21_7004286230555146085.jpg,TRUE,#일상 #완결일상
몰랐지만 괜찮아,"본 콘텐츠는 문화체육관광부와 한국저작권위원회의 브랜드웹툰으로
캐릭터를 도용 당한 강남이, 온라인 강의를 잘못 이용한 성은의 에피소드를 이저녁, 이온도 작가가 함께 전달합니다!",https://comic.naver.com/webtoon/list?titleId=751989,9.93,이온도,이온도,,,일상,https://image-comic.pstatic.net/webtoon/751989/thumbnail/thumbnail_IMAG21_3990527026987938406.jpg,TRUE,#일상 #완결무료 #완결일상
와장창창! 자취맨,"자취인생의 리얼함을 보여준다!
세 남자의 엉망진창 자취 이야기!!",https://comic.naver.com/webtoon/list?titleId=711899,9.95,폭타,폭타,,,일상,https://image-comic.pstatic.net/webtoon/711899/thumbnail/thumbnail_IMAG21_3775476864234251316.jpg,TRUE,#일상 #완결일상
"스마일 브러시, 오래된 사진.","오래된 사진에서 찾아보는 어린 시절의 이야기.

당신의 앨범에서 잃어버렸던 추억을 찾아보세요.",https://comic.naver.com/webtoon/list?titleId=183558,9.94,와루,와루,,,일상,https://image-comic.pstatic.net/webtoon/183558/thumbnail/thumbnail_IMAG21_3919599769544176742.jpg,TRUE,#일상 #완결무료 #완결일상
오늘의 노담망(望)화,본 콘텐츠는 청소년 금연캠페인의 일환으로 보건복지부와 <오늘의 순정망화> 손하기 작가가 제작한 브랜드 웹툰입니다.,https://comic.naver.com/webtoon/list?titleId=756672,9.96,손하기,손하기,,,일상,https://image-comic.pstatic.net/webtoon/756672/thumbnail/thumbnail_IMAG21_3977584705665577569.jpg,TRUE,#일상 #완결무료 #완결일상
소장,"누구나 주변 사람들에게 완전히 이해받지 못할 자기만의 소장용 세계가 있다.
이 쓸모없는 행위가 왜 필요한지, 왜 계속되어야 하는지, 그리고 어떤 세상은 이 쓸모없음으로 비로소 생존하고 있음을 말하는 이야기!",https://comic.naver.com/webtoon/list?titleId=801481,9.71,소영,소영,,,일상,https://image-comic.pstatic.net/webtoon/801481/thumbnail/thumbnail_IMAG21_2bea3c4d-d135-413a-9729-ac594e6925f0.jpg,TRUE,#일상 #완결일상
섬나라 메생이국,"본 컨텐츠는 KEICA의 에너지 브랜드웹툰으로 메밀, 워니가 전하는 ‘섬나라 메생이국’ 입니다.  
친환경 에너지섬을 꿈꾸는 메생이국에서는 과연 무슨 일이 펼쳐질까요? 지금 바로 확인~",https://comic.naver.com/webtoon/list?titleId=702435,9.93,워니,메밀,,,일상,https://image-comic.pstatic.net/webtoon/702435/thumbnail/thumbnail_IMAG21_3919313862074053220.jpg,TRUE,#일상 #완결무료 #완결일상
엄마와 딸 x2,"인자한 외할머니, 깐깐한 엄마, 엉뚱한 딸이 한 집에 살게 되었다?!
본격 삼대모녀 티격태격 생활기",https://comic.naver.com/webtoon/list?titleId=640050,9.97,필냉이,필냉이,,,일상,https://image-comic.pstatic.net/webtoon/640050/thumbnail/thumbnail_IMAG21_7003995937201795126.jpg,TRUE,#일상 #완결일상
지원이들,"평범한 고등학생 정지원은 자신과는 조금씩 다른 '지원이들'을 만난다.
천사 같은 유지원과 웃긴 김지원, 완벽한 친구들을 사귀었다고 생각했는데...
왜 자꾸 비교하게 되고 질투가 나는 걸까?
그 시절 누구나 품었을 미운 마음을 담은 일상개그드라마!",https://comic.naver.com/webtoon/list?titleId=775337,9.91,구리,구리,,,일상,https://image-comic.pstatic.net/webtoon/775337/thumbnail/thumbnail_IMAG21_3474076752503125604.jpg,TRUE,#일상 #하이퍼리얼리즘 #완결일상
낢과 여정이의 신비한 여행,본 컨텐츠는 한국관광공사의 브랜드 웹툰으로 서나래 작가가 전하는 숨은 관광지 연계 친환경 안전여행캠페인 입니다.,https://comic.naver.com/webtoon/list?titleId=738972,9.85,서나래,서나래,,,일상,https://image-comic.pstatic.net/webtoon/738972/thumbnail/thumbnail_IMAG21_4049073843621606453.jpg,TRUE,#일상 #완결무료 #완결일상
하하하 만화세상,"매주 업데이트되는 인기 만화 작가들의 기발한 하하하!
보면 볼수록 기분 좋아지는 하하하 릴레이 웹툰을 지금, 주목해 주세요!",https://comic.naver.com/webtoon/list?titleId=65409,9.68,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/65409/thumbnail/thumbnail_IMAG21_3761687897449772900.jpg,TRUE,#일상 #완결무료 #완결일상
Wish Festival,"본 컨텐츠는 네이버 7인의 대표 웹툰 작가님들이 전하는 KB카드 Wish Festival의 브랜드 웹툰입니다.
KB카드가 함께하는 일상의 작은 소망들에 귀 기울여보세요~",https://comic.naver.com/webtoon/list?titleId=260186,9.64,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/260186/thumbnail/thumbnail_IMAG21_7364010348059637813.jpg,TRUE,#일상 #완결무료 #완결일상
이 편의점 실화냐?,"본 콘텐츠는 GS25의 브랜드 웹툰으로 영파카/아현작가가 전하는 편의점 이야기입니다.
24시 이후, GS25의 숨겨진 1시간 <25시> 이야기!",https://comic.naver.com/webtoon/list?titleId=700761,9.95,영파카,영파카,,,일상,https://image-comic.pstatic.net/webtoon/700761/thumbnail/thumbnail_IMAG21_7293126809084901175.jpg,TRUE,#일상 #완결무료 #완결일상
스마트리포트,"본 컨텐츠는 조석, 이말년, 변지민 작가와 함께하는 윈도우폰의 브랜드 홍보 웹툰 입니다.",https://comic.naver.com/webtoon/list?titleId=131796,9.37,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/131796/thumbnail/thumbnail_IMAG21_3472336014418731576.jpg,TRUE,#일상 #완결무료 #완결일상
비바 산티아고,"스페인을 동에서 서로 가로지르며 천년의 신화를 간직한 ‘산티아고 길’ 

별들의 들판을 향한 800km의 여행이 지금 시작된다.",https://comic.naver.com/webtoon/list?titleId=423376,9.83,김용진,김용진,,,일상,https://image-comic.pstatic.net/webtoon/423376/thumbnail/thumbnail_IMAG21_3905804188507452727.jpg,TRUE,#일상 #완결일상
상처공감 다이어리,본 컨텐츠는 서나래 작가가 전하는 상처공감 다이어리로서 후시딘의 브랜드 웹툰입니다.,https://comic.naver.com/webtoon/list?titleId=360841,9.84,서나래,서나래,,,일상,https://image-comic.pstatic.net/webtoon/360841/thumbnail/thumbnail_IMAG21_3688789181358760801.jpg,TRUE,#일상 #완결무료 #완결일상
너와 나의 거리는 8.5,본 컨텐츠는 김진 작가가 전하는 그레이트 한 영국이야기로서 주한영국문화원의 브랜드 웹툰입니다.,https://comic.naver.com/webtoon/list?titleId=569639,9.9,김진,김진,,,일상,https://image-comic.pstatic.net/webtoon/569639/thumbnail/thumbnail_IMAG21_7075212435681141304.jpg,TRUE,#일상 #완결무료 #완결일상
내일을 준비하는 우리들의 이야기,"본 컨텐츠는 삼성의 두근두근 Tomorrow와 함께하는 브랜드 웹툰입니다.
김규삼, 김양수, 신의철, 조석, 지강민, 홍승표 작가와 함께 내일을 준비하는 우리들의 이야기를 만나보세요 ~",https://comic.naver.com/webtoon/list?titleId=92349,9.7,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/92349/thumbnail/thumbnail_IMAG21_3487300363327070819.jpg,TRUE,#일상 #완결무료 #완결일상
피터팬날다,"한국콘텐츠진흥원과 함께하는 2009 네이버 웹툰 공모전 가작 수상작

소년의 마음을 가진 32살 피태풍. 현실에 적응하지 못하는 듯 하지만 삶에 대한 애착과 느림에 대한 철학이 있는...",https://comic.naver.com/webtoon/list?titleId=137710,8.82,서랍천사,서랍천사,,,일상,https://image-comic.pstatic.net/webtoon/137710/thumbnail/thumbnail_IMAG21_7221914967877182310.jpg,TRUE,#일상 #완결무료 #완결일상
별을 부탁해,"잘때도, 놀때도 아빠만 찾는 천방지축 딸 별이와

서툰 딸바보 아빠의 예측불허 일상 에피소드!

본 컨텐츠는 이동건 작가와 함께하는 LIG 손해보험 브랜드 웹툰입니다.",https://comic.naver.com/webtoon/list?titleId=606911,9.94,이동건,이동건,,,일상,https://image-comic.pstatic.net/webtoon/606911/thumbnail/thumbnail_IMAG21_7077515894643242340.jpg,TRUE,#일상 #완결무료 #완결일상
애니타임 브런치,"불사조가 만난 신선한 커피와 따뜻한 브런치. 바쁜 일상 한 잔 커피같은 여유를 만나보세요!
본 컨텐츠는 김규삼 작가가 함께하는 '할리스 커피'의 브랜드 웹툰 입니다.",https://comic.naver.com/webtoon/list?titleId=339643,9.81,김규삼,김규삼,,,일상,https://image-comic.pstatic.net/webtoon/339643/thumbnail/thumbnail_IMAG21_7378694124736623717.jpg,TRUE,#일상 #완결무료 #완결일상
동경소녀,"사춘기 소녀 '연두'를 중심으로 남동생'호두'그리고 아빠와 엄마. 상상과 몽상으로 가득한 일상 가족 시트콤
",https://comic.naver.com/webtoon/list?titleId=188199,9.65,로보타,김가륜,,,일상,https://image-comic.pstatic.net/webtoon/188199/thumbnail/thumbnail_IMAG21_4120854374369277286.jpg,TRUE,#일상 #완결무료 #완결일상
반듯한 이용으로 당신을 응원합니다!,본 콘텐츠는 문화체육관광부와 한국저작권위원회의 저작권 브랜드 '반듯ⓒ' 웹툰입니다.,https://comic.naver.com/webtoon/list?titleId=703842,9.6,펭귄,펭귄,,,일상,https://image-comic.pstatic.net/webtoon/703842/thumbnail/thumbnail_IMAG21_3546641220579386929.jpg,TRUE,#일상 #완결무료 #완결일상
"꼭, 딱, 똑으로 시작","꼭 필요한! 딱 맞는! 똑 소리나는! 새로운 온라인 보험 이야기 -
본 컨텐츠는 곽백수, 서나래, 이현민, 김양수 작가와 함께하는 한화생명 온슈어 브랜드 웹툰입니다.",https://comic.naver.com/webtoon/list?titleId=581630,9.67,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/581630/thumbnail/thumbnail_IMAG21_7017846704958563639.jpg,TRUE,#일상 #완결무료 #완결일상
에티오피아에서 그렸낢,"본 컨텐츠는 초록우산 어린이재단의 브랜드웹툰으로 
서나래 작가가 전하는 해외아동지원 캠페인입니다.",https://comic.naver.com/webtoon/list?titleId=686029,9.97,서나래,서나래,,,일상,https://image-comic.pstatic.net/webtoon/686029/thumbnail/thumbnail_IMAG21_7363774837803279413.jpg,TRUE,#일상 #완결무료 #완결일상
에코히어로,본 콘텐츠는 한국환경산업기술원의 브랜드 웹툰으로 판다독 작가가 전하는 친환경 소비생활 실천 캠페인입니다.,https://comic.naver.com/webtoon/list?titleId=691781,9.84,판다독,판다독,,,일상,https://image-comic.pstatic.net/webtoon/691781/thumbnail/thumbnail_IMAG21_3702583653388542307.jpg,TRUE,#일상 #완결무료 #완결일상
102030,"부딪히고 깨져도, 꿈꾸고 사랑하는 우리들의 초상! 
공감 200% 일상공감시트콤이 온다!",https://comic.naver.com/webtoon/list?titleId=748416,8.97,H,JMS,,,일상,https://image-comic.pstatic.net/webtoon/748416/thumbnail/thumbnail_IMAG21_7089902082058183473.jpg,TRUE,#일상 #완결일상
낢 따라 해봐요,"낢이 전해주는 스마트한 학교생활과 백수탈출성공기!
과연 낢은 백수생활에서 벗어나 꿈꾸는 직업을 찾고 엄마의 잔소리에서 벗어날 수 있을까?
본 컨텐츠는<낢이야기>의 서나래 작가가 전하는 세종사이버대학교의 브랜드 웹툰입니다.",https://comic.naver.com/webtoon/list?titleId=643548,9.81,서나래,서나래,,,일상,https://image-comic.pstatic.net/webtoon/643548/thumbnail/thumbnail_IMAG21_3760568603236394340.jpg,TRUE,#일상 #완결무료 #완결일상
"힘내요, 달마과장!","14억 대륙시장을 공략하라!
본 컨텐츠는 박성훈 작가가 전하는 중국 무역 시장 이야기로서 산업통상자원부의 브랜드 웹툰 입니다.",https://comic.naver.com/webtoon/list?titleId=658524,9.9,박성훈,박성훈,,,일상,https://image-comic.pstatic.net/webtoon/658524/thumbnail/thumbnail_IMAG21_7089854610587137585.jpg,TRUE,#일상 #완결무료 #완결일상
헬스툰 시즌1,"어렵게 느껴졌던 건강의학분야의 지식을 쉽게! 
하이닥의 브랜드웹툰입니다.",https://comic.naver.com/webtoon/list?titleId=684741,9.76,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/684741/thumbnail/thumbnail_IMAG21_4122255121329632868.jpg,TRUE,#일상 #완결무료 #완결일상
꽃보다 식물,"본 컨텐츠는 마데카솔 홍보용 웹툰입니다.자연주의 웹툰작가 4인이 펼치는 천연쌩야생리얼버라이어티자연주의 웹툰, 꽃보다 재미있는 4인의 푸릇푸릇한 일상이야기",https://comic.naver.com/webtoon/list?titleId=76065,9.56,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/76065/thumbnail/thumbnail_IMAG21_7378638023843537713.jpg,TRUE,#일상 #완결무료 #완결일상
그린링 에코콩,본 컨텐츠는 김진 작가가 전하는 친환경소비생활실천 캠페인으로써 환경부와 한국환경산업기술원의 브랜드 웹툰입니다.,https://comic.naver.com/webtoon/list?titleId=664837,9.94,김진,김진,,,일상,https://image-comic.pstatic.net/webtoon/664837/thumbnail/thumbnail_IMAG21_3905519394342593074.jpg,TRUE,#일상 #완결무료 #완결일상
르완 多 한 컷,"본 콘텐츠는 초록우산 어린이재단의 브랜드 웹툰으로, 양경수(그림왕 양치기) 작가와 함께합니다.",https://comic.naver.com/webtoon/list?titleId=701054,9.81,그림왕양치기,그림왕양치기,,,일상,https://image-comic.pstatic.net/webtoon/701054/thumbnail/thumbnail_IMAG21_3762585304308134962.jpg,TRUE,#일상 #완결무료 #완결일상
항 때문이야,"본 컨텐츠는 인천항만공사와 함께하는 브랜드웹툰입니다. 
웹툰작가 워니, 마인드C, 서나래와 함께 다양한 에피소드를 만나보세요.",https://comic.naver.com/webtoon/list?titleId=347693,9.62,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/347693/thumbnail/thumbnail_IMAG21_3774350959260547385.jpg,TRUE,#일상 #완결무료 #완결일상
인생은 타이밍이다!,"기안84', '호랑', '곽백수' 3인의 작가가 말하는 절대 놓치면 안될 타이밍/ IT 제품에 대한 에피소드.
놓치지말자! 2012 삼성전자 아카데미 브랜드웹툰.",https://comic.naver.com/webtoon/list?titleId=432252,9.52,네이버웹툰 작가,네이버웹툰 작가,,,일상,https://image-comic.pstatic.net/webtoon/432252/thumbnail/thumbnail_IMAG21_3618137853351114036.jpg,TRUE,#일상 #완결무료 #완결일상
안전의 참견,"본 컨텐츠는 안전보건공단의 산업재해 예방 캠페인 브랜드 웹툰 입니다. 

김양수 작가와 함께하는 한 순간도 방심할 수 없는 산업현장 속 재해예방을 위한 안전의 실천!",https://comic.naver.com/webtoon/list?titleId=697213,9.94,김양수,김양수,,,일상,https://image-comic.pstatic.net/webtoon/697213/thumbnail/thumbnail_IMAG21_3472900275058533985.jpg,TRUE,#일상 #완결무료 #완결일상
